Cell	annotation	x.loc	y.loc	region
Cell2295	Epithelial cell	0.7948	0.1949	1
Cell2296	Adipocyte	0.8731	0.8279	1
Cell2297	Epithelial cell	0.8618	0.0858	1
Cell2298	Adipocyte	0.6567	0.6236	1
Cell2299	Epithelial cell	0.7123	0.0155	1
Cell2300	Fibroblast	0.9894	0.9778	1
Cell2301	Epithelial cell	0.9336	0.3996	1
Cell2302	Adipocyte	0.9316	0.8349	1
Cell2303	Adipocyte	0.71	0.1901	1
Cell2304	Epithelial cell	0.6858	0.0795	1
Cell2305	Endothelial cell	0.6953	0.8104	1
Cell2306	Epithelial cell	0.8891	0.6681	1
Cell2307	Endothelial cell	0.9305	0.3252	1
Cell2308	Adipocyte	0.5826	0.1693	1
Cell2309	Fibroblast	0.9242	0.7103	1
Cell2310	Adipocyte	0.6473	0.155	1
Cell2311	Epithelial cell	0.7716	0.5253	1
Cell2312	Epithelial cell	0.6346	0.8857	1
Cell2313	Endothelial cell	0.8465	0.4551	1
Cell2314	Epithelial cell	0.733	0.1951	1
Cell2315	Fibroblast	0.9905	0.5356	1
Cell2316	Immune (myeloid)	0.6451	0.5924	1
Cell2317	Immune (myeloid)	0.6796	0.9735	1
Cell2318	Endothelial cell	0.8051	0.3626	1
Cell2319	Epithelial cell	0.7307	0.7034	1
Cell2320	Adipocyte	0.6255	0.4823	1
Cell2321	Epithelial cell	0.9122	0.3289	1
Cell2322	Adipocyte	0.5547	0.7606	1
Cell2323	Epithelial cell	0.4973	0.1506	1
Cell2324	Adipocyte	0.5209	0.2687	1
Cell2325	Endothelial cell	0.7288	0.8313	1
Cell2326	Epithelial cell	0.7511	0.9207	1
Cell2327	Epithelial cell	0.9159	0.2939	1
Cell2328	Epithelial cell	0.9381	0.6064	1
Cell2329	Fibroblast	0.5377	0.6824	1
Cell2330	Adipocyte	0.8228	0.997	1
Cell2331	Endothelial cell	0.7549	0.7439	1
Cell2332	Adipocyte	0.8255	0.6088	1
Cell2333	Fibroblast	0.663	0.1345	1
Cell2334	Adipocyte	0.5523	0.6834	1
Cell2335	Muscle	0.5936	0.6953	1
Cell2336	Epithelial cell	0.7604	0.8142	1
Cell2337	Adipocyte	0.7158	0.6183	1
Cell2338	Immune (myeloid)	0.6012	0.167	1
Cell2339	Immune (myeloid)	0.7967	0.3571	1
Cell2340	Adipocyte	0.7405	0.5099	1
Cell2341	Immune (myeloid)	0.8043	0.1956	1
Cell2342	Epithelial cell	0.6939	0.6465	1
Cell2343	Adipocyte	0.6295	0.692	1
Cell2344	Epithelial cell	0.7856	0.1471	1
Cell2345	Epithelial cell	0.5867	0.6003	1
Cell2346	Adipocyte	0.7117	0.5422	1
Cell2347	Immune (myeloid)	0.6075	0.5695	1
Cell2348	Epithelial cell	0.5709	0.5161	1
Cell2349	Adipocyte	0.7681	0.0485	1
Cell2350	Adipocyte	0.5362	0.8562	1
Cell2351	Muscle	0.9085	0.7827	1
Cell2352	Endothelial cell	0.6326	0.0474	1
Cell2353	Muscle	0.4618	0.9389	1
Cell2354	Adipocyte	0.7292	0.9754	1
Cell2355	Endothelial cell	0.5254	0.332	1
Cell2356	Epithelial cell	0.5679	0.3085	1
Cell2357	Endothelial cell	0.6344	0.1001	1
Cell2358	Adipocyte	0.9836	0.9939	1
Cell2359	Fibroblast	0.6893	0.217	1
Cell2360	Epithelial cell	0.8042	0.7276	1
Cell2361	Epithelial cell	0.8994	0.7519	1
Cell2362	Adipocyte	0.885	0.9603	1
Cell2363	Fibroblast	0.6948	0.4322	1
Cell2364	Fibroblast	0.9991	0.9759	1
Cell2365	Endothelial cell	0.8757	0.1218	1
Cell2366	Endothelial cell	0.9533	0.4502	1
Cell2367	Adipocyte	0.6388	0.5143	1
Cell2368	Epithelial cell	0.7416	0.9073	1
Cell2369	Epithelial cell	0.9019	0.7297	1
Cell2370	Epithelial cell	0.5249	0.0253	1
Cell2371	Epithelial cell	0.9422	0.7944	1
Cell2372	Adipocyte	0.6525	0.6488	1
Cell2373	Immune (myeloid)	0.9962	0.5718	1
Cell2374	Adipocyte	0.672	0.7706	1
Cell2375	Epithelial cell	0.6196	0.8102	1
Cell2376	Epithelial cell	0.9293	0.1753	1
Cell2377	Adipocyte	0.7354	0.104	1
Cell2378	Adipocyte	0.9523	0.6358	1
Cell2379	Epithelial cell	0.5606	0.4253	1
Cell2380	Epithelial cell	0.5821	0.5337	1
Cell2381	Epithelial cell	0.9606	0.7655	1
Cell2382	Epithelial cell	0.9445	0.21560000000000001	1
Cell2383	Adipocyte	0.6963	0.1232	1
Cell2384	Fibroblast	0.6286	0.1339	1
Cell2385	Epithelial cell	0.835	0.8555	1
Cell2386	Fibroblast	0.6459	0.0203	1
Cell2387	Adipocyte	0.7092	0.9991	1
Cell2388	Immune (myeloid)	0.7054	0.2606	1
Cell2389	Epithelial cell	0.6053	0.8439	1
Cell2390	Adipocyte	0.549	0.6007	1
Cell2391	Epithelial cell	0.6532	0.9506	1
Cell2392	Epithelial cell	0.6928	0.4215	1
Cell2393	Epithelial cell	0.659	0.1748	1
Cell2394	Adipocyte	0.568	0.582	1
Cell2395	Epithelial cell	0.8952	0.5969	1
Cell2396	Adipocyte	0.9276	0.5855	1
Cell2397	Endothelial cell	0.6888	0.5471	1
Cell2398	Epithelial cell	0.794	0.231	1
Cell2399	Epithelial cell	0.916	0.9775	1
Cell2400	Epithelial cell	0.9016	0.954	1
Cell2401	Epithelial cell	0.9389	0.6417	1
Cell2402	Epithelial cell	0.8058	0.4486	1
Cell2403	Muscle	0.895	0.1058	1
Cell2404	Adipocyte	0.7836	0.2145	1
Cell2405	Epithelial cell	0.5984	0.9338	1
Cell2406	Immune (myeloid)	0.9504	0.47	1
Cell2407	Adipocyte	0.6419	0.7951	1
Cell2408	Adipocyte	0.8052	0.324	1
Cell2409	Epithelial cell	0.5965	0.0245	1
Cell2410	Epithelial cell	0.5996	0.507	1
Cell2411	Epithelial cell	0.61240000000000006	0.657	1
Cell2412	Adipocyte	0.7349	0.9005	1
Cell2413	Fibroblast	0.6136	0.5832	1
Cell2414	Endothelial cell	0.9908	0.6668	1
Cell2415	Fibroblast	0.8859	0.9589	1
Cell2416	Endothelial cell	0.5608	0.5184	1
Cell2417	Epithelial cell	0.7033	0.4863	1
Cell2418	Epithelial cell	0.7746	0.5413	1
Cell2419	Epithelial cell	0.7495	0.3938	1
Cell2420	Epithelial cell	0.4777	0.9675	1
Cell2421	Epithelial cell	0.895	0.6713	1
Cell2422	Fibroblast	0.9729	0.3648	1
Cell2423	Endothelial cell	0.6314	0.4804	1
Cell2424	Adipocyte	0.6614	0.6754	1
Cell2425	Endothelial cell	0.8119	0.2539	1
Cell2426	Adipocyte	0.7793	0.6375	1
Cell2427	Immune (myeloid)	0.584	0.9914	1
Cell2428	Epithelial cell	0.988	0.9342	1
Cell2429	Adipocyte	0.6733	0.1715	1
Cell2430	Epithelial cell	0.6215	0.2523	1
Cell2431	Adipocyte	0.8544	0.7506	1
Cell2432	Immune (myeloid)	0.9165	0.0677	1
Cell2433	Immune (myeloid)	0.5054	0.9329	1
Cell2434	Endothelial cell	0.9824	0.076	1
Cell2435	Epithelial cell	0.6231	0.7504	1
Cell2436	Epithelial cell	0.7045	0.246	1
Cell2437	Adipocyte	0.554	0.3946	1
Cell2438	Adipocyte	0.5913	0.9059	1
Cell2439	Epithelial cell	0.5761	0.3506	1
Cell2440	Epithelial cell	0.5856	0.4059	1
Cell2441	Adipocyte	0.7383	0.4671	1
Cell2442	Fibroblast	0.8635	0.8358	1
Cell2443	Immune (myeloid)	0.5393	0.2221	1
Cell2444	Epithelial cell	0.6586	0.559	1
Cell2445	Endothelial cell	0.9321	0.8455	1
Cell2446	Epithelial cell	0.6843	0.5088	1
Cell2447	Adipocyte	0.4566	0.0594	1
Cell2448	Fibroblast	0.72	0.8631	1
Cell2449	Epithelial cell	0.999	0.7211	1
Cell2450	Adipocyte	0.6689	0.6722	1
Cell2451	Epithelial cell	0.7071	0.2759	1
Cell2452	Endothelial cell	0.4616	0.1448	1
Cell2453	Adipocyte	0.9309	0.599	1
Cell2454	Adipocyte	0.6569	0.9344	1
Cell2455	Adipocyte	0.7615	0.8957	1
Cell2456	Adipocyte	0.5112	0.0967	1
Cell2457	Epithelial cell	0.6448	0.137	1
Cell2458	Adipocyte	0.7398	0.4896	1
Cell2459	Adipocyte	0.7307	0.1651	1
Cell2460	Adipocyte	0.6214	0.8832	1
Cell2461	Fibroblast	0.734	0.6639	1
Cell2462	Adipocyte	0.8901	0.4194	1
Cell2463	Adipocyte	0.8967	0.1756	1
Cell2464	Adipocyte	0.8188	0.8128	1
Cell2465	Epithelial cell	0.6932	0.7681	1
Cell2466	Adipocyte	0.8764	0.4243	1
Cell2467	Endothelial cell	0.8823	0.666	1
Cell2468	Epithelial cell	0.8186	0.1144	1
Cell2469	Epithelial cell	0.746	0.5527	1
Cell2470	Epithelial cell	0.7375	0.96	1
Cell2471	Endothelial cell	0.8726	0.8473	1
Cell2472	Adipocyte	0.9888	0.3811	1
Cell2473	Epithelial cell	0.87	0.3528	1
Cell2474	Epithelial cell	0.9838	0.1488	1
Cell2475	Adipocyte	0.5093	0.0499	1
Cell2476	Epithelial cell	0.7975	0.6684	1
Cell2477	Epithelial cell	0.6651	0.9859	1
Cell2478	Fibroblast	0.8627	0.7603	1
Cell2479	Adipocyte	0.9123	0.354	1
Cell2480	Fibroblast	0.5187	0.6538	1
Cell2481	Fibroblast	0.8632	0.1196	1
Cell2482	Epithelial cell	0.5216	0.0245	1
Cell2483	Epithelial cell	0.784	0.7743	1
Cell2484	Muscle	0.83	0.5997	1
Cell2485	Fibroblast	0.8646	0.3587	1
Cell2486	Adipocyte	0.9888	0.8498	1
Cell2487	Epithelial cell	0.9596	0.5442	1
Cell2488	Adipocyte	0.8367	0.9586	1
Cell2489	Immune (myeloid)	0.59	0.2827	1
Cell2490	Epithelial cell	0.8504	0.3487	1
Cell2491	Epithelial cell	0.6415	0.9422	1
Cell2492	Endothelial cell	0.9838	0.1603	1
Cell2493	Fibroblast	0.9875	0.4724	1
Cell2494	Adipocyte	0.9125	0.1055	1
Cell2495	Fibroblast	0.5343	0.1429	1
Cell2496	Muscle	0.5526	0.1691	1
Cell2497	Epithelial cell	0.6866	0.8223	1
Cell2498	Adipocyte	0.7026	0.526	1
Cell2499	Adipocyte	0.6058	0.1037	1
Cell2500	Epithelial cell	0.8732	0.9441	1
Cell2501	Adipocyte	0.9775	0.1373	1
Cell2502	Epithelial cell	0.9682	0.1891	1
Cell2503	Endothelial cell	0.8709	0.7012	1
Cell2504	Epithelial cell	0.6905	0.5116	1
Cell2505	Adipocyte	0.8541	0.36870000000000003	1
Cell2506	Epithelial cell	0.5892	0.3994	1
Cell2507	Endothelial cell	0.9628	0.319	1
Cell2508	Epithelial cell	0.918	0.6207	1
Cell2509	Immune (myeloid)	0.8788	0.0677	1
Cell2510	Epithelial cell	0.7208	0.5742	1
Cell2511	Adipocyte	0.8614	0.2323	1
Cell2512	Epithelial cell	0.707	0.06	1
Cell2513	Adipocyte	0.5964	0.3414	1
Cell2514	Adipocyte	0.9923	0.7824	1
Cell2515	Epithelial cell	0.552	0.023	1
Cell2516	Adipocyte	0.6767	0.3626	1
Cell2517	Epithelial cell	0.5444	0.6235	1
Cell2518	Fibroblast	0.842	0.1968	1
Cell2519	Adipocyte	0.8088	0.3428	1
Cell2520	Endothelial cell	0.7049	0.5701	1
Cell2521	Fibroblast	0.5008	0.7786	1
Cell2522	Epithelial cell	0.7511	0.2697	1
Cell2523	Adipocyte	0.6399	0.2669	1
Cell2524	Epithelial cell	0.9198	0.5157	1
Cell2525	Immune (myeloid)	0.6659	0.6408	1
Cell2526	Endothelial cell	0.6008	0.4942	1
Cell2527	Epithelial cell	0.6263	0.4776	1
Cell2528	Fibroblast	0.9386	0.921	1
Cell2529	Epithelial cell	0.6484	0.5902	1
Cell2530	Endothelial cell	0.5292	0.79990000000000006	1
Cell2531	Adipocyte	0.6307	0.679	1
Cell2532	Endothelial cell	0.9451	0.267	1
Cell2533	Fibroblast	0.7765	0.8207	1
Cell2534	Adipocyte	0.8295	0.6253	1
Cell2535	Epithelial cell	0.5179	0.7828	1
Cell2536	Endothelial cell	0.5766	0.7762	1
Cell2537	Epithelial cell	0.5151	0.0168	1
Cell2538	Endothelial cell	0.6325	0.7857	1
Cell2539	Adipocyte	0.6035	0.3153	1
Cell2540	Adipocyte	0.9663	0.6965	1
Cell2541	Adipocyte	0.5329	0.0153	1
Cell2542	Immune (myeloid)	0.8752	0.568	1
Cell2543	Endothelial cell	0.7737	0.1686	1
Cell2544	Epithelial cell	0.8319	0.0954	1
Cell2545	Adipocyte	0.9734	0.141	1
Cell2546	Immune (myeloid)	0.868	0.2961	1
Cell2547	Epithelial cell	0.5326	0.0663	1
Cell2548	Endothelial cell	0.7168	0.248	1
Cell2549	Adipocyte	0.6869	0.1622	1
Cell2550	Epithelial cell	0.781	0.8939	1
Cell2551	Immune (myeloid)	0.5668	0.2769	1
Cell2552	Adipocyte	0.8653	0.7503	1
Cell2553	Epithelial cell	0.9416	0.6115	1
Cell2554	Immune (myeloid)	0.591	0.9541	1
Cell2555	Epithelial cell	0.8861	0.0769	1
Cell2556	Adipocyte	0.6301	0.3795	1
Cell2557	Immune (myeloid)	0.7565	0.1919	1
Cell2558	Immune (myeloid)	0.7822	0.3754	1
Cell2559	Epithelial cell	0.8563	0.3962	1
Cell2560	Endothelial cell	0.8834	0.1763	1
Cell2561	Adipocyte	0.9969	0.1549	1
Cell2562	Adipocyte	0.9173	0.1229	1
Cell2563	Adipocyte	0.8916	0.542	1
Cell2564	Endothelial cell	0.9754	0.6195	1
Cell2565	Epithelial cell	0.8794	0.6538	1
Cell2566	Adipocyte	0.9363	0.501	1
Cell2567	Fibroblast	0.8982	0.3262	1
Cell2568	Fibroblast	0.9206	0.0445	1
Cell2569	Endothelial cell	0.5929	0.7817	1
Cell2570	Adipocyte	0.9477	0.1318	1
Cell2571	Epithelial cell	0.777	0.8649	1
Cell2572	Epithelial cell	0.651	0.5496	1
Cell2573	Epithelial cell	0.5581	0.4088	1
Cell2574	Endothelial cell	0.9157	0.9566	1
Cell2575	Epithelial cell	0.8232	0.0576	1
Cell2576	Epithelial cell	0.9406	0.2021	1
Cell2577	Epithelial cell	0.8454	0.0501	1
Cell2578	Epithelial cell	0.7412	0.4264	1
Cell2579	Adipocyte	0.6828	0.4251	1
Cell2580	Endothelial cell	0.744	0.0941	1
Cell2581	Adipocyte	0.8522	0.1606	1
Cell2582	Epithelial cell	0.838	0.4519	1
Cell2583	Adipocyte	0.9011	0.1851	1
Cell2584	Fibroblast	0.7467	0.5617	1
Cell2585	Endothelial cell	0.9665	0.0627	1
Cell2586	Epithelial cell	0.8211	0.5211	1
Cell2587	Epithelial cell	0.7092	0.1294	1
Cell2588	Adipocyte	0.7104	0.5081	1
Cell2589	Epithelial cell	0.5797	0.1733	1
Cell2590	Epithelial cell	0.8391	0.8073	1
Cell2591	Adipocyte	0.6917	0.1458	1
Cell2592	Endothelial cell	0.8849	0.359	1
Cell2593	Epithelial cell	0.8377	0.9464	1
Cell2594	Endothelial cell	0.4829	0.7794	1
Cell2595	Adipocyte	0.6663	0.1557	1
Cell2596	Epithelial cell	0.9508	0.3945	1
Cell2597	Adipocyte	0.7534	0.7712	1
Cell2598	Epithelial cell	0.7247	0.6452	1
Cell2599	Adipocyte	0.7574	0.0846	1
Cell2600	Endothelial cell	0.5911	0.814	1
Cell2601	Endothelial cell	0.9934	0.1588	1
Cell2602	Epithelial cell	0.4892	0.9295	1
Cell2603	Epithelial cell	0.5396	0.7018	1
Cell2604	Fibroblast	0.9286	0.8923	1
Cell2605	Endothelial cell	0.6869	0.0355	1
Cell2606	Epithelial cell	0.5713	0.769	1
Cell2607	Epithelial cell	0.5563	0.0037	1
Cell2608	Epithelial cell	0.9864	0.2962	1
Cell2609	Epithelial cell	0.8555	0.5525	1
Cell2610	Epithelial cell	0.9392	0.0472	1
Cell2611	Adipocyte	0.9781	0.548	1
Cell2612	Adipocyte	0.8444	0.0904	1
Cell2613	Immune (myeloid)	0.6954	0.3668	1
Cell2614	Fibroblast	0.4763	0.1611	1
Cell2615	Adipocyte	0.5608	0.2842	1
Cell2616	Endothelial cell	0.7477	0.4814	1
Cell2617	Adipocyte	0.551	0.1179	1
Cell2618	Endothelial cell	0.9825	0.7714	1
Cell2619	Epithelial cell	0.5987	0.5269	1
Cell2620	Immune (myeloid)	0.7592	0.3076	1
Cell2621	Adipocyte	0.6071	0.6559	1
Cell2622	Epithelial cell	0.6865	0.4497	1
Cell2623	Adipocyte	0.9053	0.5519	1
Cell2624	Epithelial cell	0.4747	0.7766	1
Cell2625	Adipocyte	0.5718	0.9633	1
Cell2626	Epithelial cell	0.6285	0.4627	1
Cell2627	Fibroblast	0.7455	0.4992	1
Cell2628	Fibroblast	0.6428	0.3973	1
Cell2629	Adipocyte	0.5546	0.5342	1
Cell2630	Endothelial cell	0.6625	0.0617	1
Cell2631	Adipocyte	0.8893	0.4073	1
Cell2632	Endothelial cell	0.5136	0.0146	1
Cell2633	Endothelial cell	0.5518	0.7729	1
Cell2634	Adipocyte	0.5003	0.0686	1
Cell2635	Adipocyte	0.9475	0.3612	1
Cell2636	Immune (myeloid)	0.5207	0.3266	1
Cell2637	Epithelial cell	0.6659	0.3445	1
Cell2638	Epithelial cell	0.6685	0.9488	1
Cell2639	Epithelial cell	0.7822	0.4904	1
Cell2640	Fibroblast	0.5827	0.7737	1
Cell2641	Endothelial cell	0.9001	0.7888	1
Cell2642	Endothelial cell	0.8601	0.3833	1
Cell2643	Epithelial cell	0.965	0.4868	1
Cell2644	Fibroblast	0.5429	0.9191	1
Cell2645	Adipocyte	0.62	0.1271	1
Cell2646	Muscle	0.878	0.5482	1
Cell2647	Muscle	0.728	0.0868	1
Cell2648	Epithelial cell	0.6569	0.264	1
Cell2649	Epithelial cell	0.5972	0.8642	1
Cell2650	Adipocyte	0.9105	0.1591	1
Cell2651	Epithelial cell	0.7257	0.3879	1
Cell2652	Epithelial cell	0.5966	0.0394	1
Cell2653	Immune (myeloid)	0.5975	0.5742	1
Cell2654	Epithelial cell	0.6846	0.3463	1
Cell2655	Adipocyte	0.7778	0.9252	1
Cell2656	Endothelial cell	0.732	0.486	1
Cell2657	Adipocyte	0.6362	0.3922	1
Cell2658	Adipocyte	0.9253	0.8136	1
Cell2659	Adipocyte	0.5896	0.4671	1
Cell2660	Epithelial cell	0.7212	0.9856	1
Cell2661	Epithelial cell	0.9514	0.093	1
Cell2662	Fibroblast	0.7025	0.5216	1
Cell2663	Epithelial cell	0.9883	0.6477	1
Cell2664	Fibroblast	0.5398	0.6037	1
Cell2665	Adipocyte	0.8359	0.2195	1
Cell2666	Fibroblast	0.7993	0.1744	1
Cell2667	Epithelial cell	0.7206	0.4115	1
Cell2668	Endothelial cell	0.6699	0.7903	1
Cell2669	Epithelial cell	0.9009	0.3245	1
Cell2670	Epithelial cell	0.9467	0.7702	1
Cell2671	Fibroblast	0.8303	0.8247	1
Cell2672	Fibroblast	0.7852	0.6942	1
Cell2673	Adipocyte	0.7904	0.4245	1
Cell2674	Fibroblast	0.8592	0.0103	1
Cell2675	Adipocyte	0.8962	0.4301	1
Cell2676	Adipocyte	0.5535	0.2219	1
Cell2677	Adipocyte	0.8512	0.927	1
Cell2678	Epithelial cell	0.7724	0.4174	1
Cell2679	Epithelial cell	0.8687	0.3484	1
Cell2680	Epithelial cell	0.6723	0.2108	1
Cell2681	Epithelial cell	0.8064	0.0805	1
Cell2682	Adipocyte	0.7304	0.0608	1
Cell2683	Adipocyte	0.6521	0.9877	1
Cell2684	Muscle	0.9167	0.6147	1
Cell2685	Adipocyte	0.6708	0.8044	1
Cell2686	Epithelial cell	0.4888	0.8792	1
Cell2687	Epithelial cell	0.9755	0.7608	1
Cell2688	Epithelial cell	0.9253	0.6753	1
Cell2689	Adipocyte	0.602	0.2088	1
Cell2690	Endothelial cell	0.6652	0.4128	1
Cell2691	Endothelial cell	0.5937	0.398	1
Cell2692	Adipocyte	0.8788	0.9397	1
Cell2693	Adipocyte	0.5436	0.7534	1
Cell2694	Endothelial cell	0.9414	0.5396	1
Cell2695	Immune (myeloid)	0.8914	0.4242	1
Cell2696	Adipocyte	0.7484	0.8503	1
Cell2697	Epithelial cell	0.9507	0.7556	1
Cell2698	Epithelial cell	0.6758	0.0893	1
Cell2699	Immune (myeloid)	0.9401	0.6714	1
Cell2700	Epithelial cell	0.8908	0.2048	1
Cell2701	Adipocyte	0.5975	0.0822	1
Cell2702	Adipocyte	0.8793	0.9274	1
Cell2703	Immune (myeloid)	0.9957	0.432	1
Cell2704	Epithelial cell	0.6296	0.3875	1
Cell2705	Adipocyte	0.9251	0.0225	1
Cell2706	Adipocyte	0.5547	0.3334	1
Cell2707	Epithelial cell	0.6064	0.8978	1
Cell2708	Adipocyte	0.6922	0.3647	1
Cell2709	Epithelial cell	0.9349	0.857	1
Cell2710	Adipocyte	0.9358	0.8916	1
Cell2711	Epithelial cell	0.9927	0.3323	1
Cell2712	Immune (myeloid)	0.6109	0.5292	1
Cell2713	Fibroblast	0.7082	0.6054	1
Cell2714	Adipocyte	0.9098	0.1879	1
Cell2715	Epithelial cell	0.6584	0.9344	1
Cell2716	Epithelial cell	0.5304	0.9488	1
Cell2717	Endothelial cell	0.9736	0.1585	1
Cell2718	Adipocyte	0.4993	0.0801	1
Cell2719	Adipocyte	0.9887	0.0905	1
Cell2720	Epithelial cell	0.6301	0.7452	1
Cell2721	Adipocyte	0.997	0.7486	1
Cell2722	Adipocyte	0.5995	0.8914	1
Cell2723	Adipocyte	0.8304	0.6501	1
Cell2724	Epithelial cell	0.8245	0.3611	1
Cell2725	Adipocyte	0.7432	0.6225	1
Cell2726	Adipocyte	0.6973	0.5929	1
Cell2727	Adipocyte	0.8139	0.1088	1
Cell2728	Epithelial cell	0.6223	0.6174	1
Cell2729	Epithelial cell	0.9833	0.1112	1
Cell2730	Epithelial cell	0.5476	0.0463	1
Cell2731	Epithelial cell	0.8151	0.2968	1
Cell2732	Fibroblast	0.5838	0.4394	1
Cell2733	Adipocyte	0.7842	0.8552	1
Cell2734	Adipocyte	0.6849	0.953	1
Cell2735	Epithelial cell	0.9535	0.4922	1
Cell2736	Epithelial cell	0.9596	0.9217	1
Cell2737	Epithelial cell	0.8969	0.1561	1
Cell2738	Adipocyte	0.7975	0.2143	1
Cell2739	Adipocyte	0.6809	0.4005	1
Cell2740	Adipocyte	0.5515	0.6685	1
Cell2741	Epithelial cell	0.6121	0.4788	1
Cell2742	Epithelial cell	0.9579	0.0582	1
Cell2743	Epithelial cell	0.7135	0.8579	1
Cell2744	Epithelial cell	0.6117	0.5918	1
Cell2745	Epithelial cell	0.8644	0.4702	1
Cell2746	Fibroblast	0.7165	0.7233	1
Cell2747	Endothelial cell	0.9961	0.3661	1
Cell2748	Fibroblast	0.7017	0.2881	1
Cell2749	Epithelial cell	0.8539	0.2875	1
Cell2750	Endothelial cell	0.7377	0.4773	1
Cell2751	Adipocyte	0.946	0.2284	1
Cell2752	Epithelial cell	0.6783	0.0901	1
Cell2753	Epithelial cell	0.6345	0.7527	1
Cell2754	Adipocyte	0.9211	0.6893	1
Cell2755	Fibroblast	0.6848	0.4507	1
Cell2756	Endothelial cell	0.6698	0.6144	1
Cell2757	Adipocyte	0.7844	0.7448	1
Cell2758	Endothelial cell	0.7136	0.5996	1
Cell2759	Immune (myeloid)	0.833	0.7274	1
Cell2760	Adipocyte	0.6696	0.9422	1
Cell2761	Endothelial cell	0.6333	0.4931	1
Cell2762	Epithelial cell	0.6316	0.6257	1
Cell2763	Epithelial cell	0.8356	0.0268	1
Cell2764	Epithelial cell	0.7588	0.88	1
Cell2765	Muscle	0.8913	0.4203	1
Cell2766	Epithelial cell	0.7419	0.5173	1
Cell2767	Fibroblast	0.5004	0.7952	1
Cell2768	Epithelial cell	0.7302	0.9175	1
Cell2769	Epithelial cell	0.7827	0.8971	1
Cell2770	Epithelial cell	0.8229	0.1628	1
Cell2771	Adipocyte	0.5054	0.2813	1
Cell2772	Epithelial cell	0.8301	0.9697	1
Cell2773	Adipocyte	0.5552	0.2669	1
Cell2774	Fibroblast	0.4739	0.1318	1
Cell2775	Fibroblast	0.6661	0.2664	1
Cell2776	Adipocyte	0.5575	0.1413	1
Cell2777	Adipocyte	0.8618	0.1822	1
Cell2778	Fibroblast	0.5713	0.6044	1
Cell2779	Adipocyte	0.5566	0.0929	1
Cell2780	Immune (myeloid)	0.8119	0.8795	1
Cell2781	Endothelial cell	0.6215	0.6023	1
Cell2782	Adipocyte	0.7028	0.3918	1
Cell2783	Adipocyte	0.751	0.7326	1
Cell2784	Endothelial cell	0.7121	0.2668	1
Cell2785	Fibroblast	0.7856	0.3586	1
Cell2786	Epithelial cell	0.7637	0.1507	1
Cell2787	Fibroblast	0.7472	0.5208	1
Cell2788	Epithelial cell	0.6463	0.2419	1
Cell2789	Endothelial cell	0.8755	0.1709	1
Cell2790	Fibroblast	0.761	0.7711	1
Cell2791	Epithelial cell	0.6546	0.5783	1
Cell2792	Adipocyte	0.8945	0.5734	1
Cell2793	Epithelial cell	0.7221	0.5241	1
Cell2794	Adipocyte	0.869	0.6849	1
Cell2795	Endothelial cell	0.8333	0.0652	1
Cell2796	Endothelial cell	0.8394	0.0689	1
Cell2797	Endothelial cell	0.5926	0.4836	1
Cell2798	Epithelial cell	0.917	0.4741	1
Cell2799	Adipocyte	0.7705	0.9456	1
Cell2800	Adipocyte	0.8153	0.3018	1
Cell2801	Fibroblast	0.6031	0.5148	1
Cell2802	Adipocyte	0.6267	0.9294	1
Cell2803	Epithelial cell	0.8164	0.1322	1
Cell2804	Adipocyte	0.8705	0.7234	1
Cell2805	Epithelial cell	0.9173	0.1702	1
Cell2806	Epithelial cell	0.9225	0.5233	1
Cell2807	Epithelial cell	0.82	0.5383	1
Cell2808	Adipocyte	0.4694	0.7808	1
Cell2809	Fibroblast	0.5103	0.2595	1
Cell2810	Epithelial cell	0.7257	0.6035	1
Cell2811	Epithelial cell	0.7488	0.5042	1
Cell2812	Epithelial cell	0.6052	0.3882	1
Cell2813	Adipocyte	0.8968	0.9501	1
Cell2814	Immune (myeloid)	0.4796	0.7996	1
Cell2815	Fibroblast	0.8754	0.1698	1
Cell2816	Fibroblast	0.6042	0.5595	1
Cell2817	Adipocyte	0.6758	0.3455	1
Cell2818	Epithelial cell	0.5581	0.5532	1
Cell2819	Adipocyte	0.9536	0.3192	1
Cell2820	Adipocyte	0.7913	0.5273	1
Cell2821	Fibroblast	0.7995	0.5463	1
Cell2822	Adipocyte	0.8593	0.1418	1
Cell2823	Immune (myeloid)	0.9434	0.2292	1
Cell2824	Fibroblast	0.7104	0.188	1
Cell2825	Fibroblast	0.5363	0.8917	1
Cell2826	Adipocyte	0.8193	0.067	1
Cell2827	Epithelial cell	0.9929	0.6737	1
Cell2828	Epithelial cell	0.9776	0.1476	1
Cell2829	Adipocyte	0.8801	0.6303	1
Cell2830	Endothelial cell	0.6715	0.3996	1
Cell2831	Endothelial cell	0.8965	0.5134	1
Cell2832	Epithelial cell	0.5651	0.6072	1
Cell2833	Muscle	0.6744	0.6446	1
Cell2834	Adipocyte	0.9388	0.2326	1
Cell2835	Fibroblast	0.5695	0.3232	1
Cell2836	Fibroblast	0.9658	0.1007	1
Cell2837	Epithelial cell	0.9054	0.0383	1
Cell2838	Immune (myeloid)	0.9862	0.4368	1
Cell2839	Adipocyte	0.528	0.2448	1
Cell2840	Adipocyte	0.5722	0.2861	1
Cell2841	Adipocyte	0.6873	0.5275	1
Cell2842	Epithelial cell	0.83	0.9879	1
