Cell	annotation	x.loc	y.loc
Cell3336	Tumor	8950.4187	-19.5816
Cell3337	Tumor	8913.7571	-116.8411
Cell3338	Tumor	8967.5184	-95.4685
Cell3339	Tumor	8863.2821	94.811
Cell3340	Tumor	8807.9095	160.1653
Cell3341	Tumor	8858.2079	199.2987
Cell3342	Tumor	8953.9183	111.0135
Cell3343	Tumor	8993.5217	-5.1104
Cell3344	Tumor	8926.6271	-74.7052
Cell3345	Tumor	8757.0265	407.7228
Cell3346	Tumor	8931.719	120.1346
Cell3347	Tumor	8970.2709	123.4314
Cell3348	Tumor	8895.5557	-25.9406
Cell3349	Tumor	8878.1821	95.6062
Cell3350	Tumor	8829.727	343.9624
Cell3351	Tumor	9199.4326	-93.2085
Cell3352	Tumor	8973.1662	-5.6895
Cell3353	Tumor	9009.4597	53.8095
Cell3354	Tumor	8912.7501	89.5772
Cell3355	Tumor	8955.4077	151.1475
Cell3356	Tumor	8888.0656	-60.4166
Cell3357	Tumor	8974.6045	12.7098
Cell3358	Tumor	8843.9912	212.6987
Cell3359	Tumor	8974.709	150.0928
Cell3360	Tumor	8984.0386	-59.08
Cell3361	Tumor	8818.6936	-59.4934
Cell3362	Tumor	8855.6503	294.1763
Cell3363	Tumor	8893.9995	-59.7603
Cell3364	Tumor	9008.4106	-51.7279
Cell3365	Tumor	8920.7753	53.7144
Cell3366	Tumor	8989.3848	-30.1952
Cell3367	Tumor	8899.7827	-18.5589
Cell3368	Tumor	8960.4967	-69.3098
Cell3369	Tumor	8798.5188	75.3768
Cell3370	Tumor	8851.5783	249.5332
Cell3371	Tumor	8981.1792	8.7728
Cell3372	Tumor	8958	4.9921
Cell3373	Tumor	9040.2439	-7.8407
Cell3374	Tumor	8931.4724	-19.6486
Cell3375	Tumor	8839.5476	46.5049
Cell3376	Tumor	8869.9586	122.3463
Cell3377	Tumor	8868.7372	236.3995
Cell3378	Tumor	8962.3917	43.8734
Cell3379	Tumor	8962.8678	14.8058
Cell3380	Tumor	8955.3877	40.3627
Cell3381	Tumor	8932.007	23.0948
Cell3382	Tumor	9009.4759	25.0116
Cell3383	Tumor	8659.4073	558.3743
Cell3384	Tumor	8930.2264	-125.9979
Cell3385	Tumor	8890.4173	15.3653
Cell3386	Tumor	8924.3636	71.0441
Cell3387	Tumor	8924.6729	5.5506
Cell3388	Tumor	8955.6572	45.9225
Cell3389	Tumor	8861.3396	-99.8702
Cell3390	Tumor	9082.7038	-99.2714
Cell3391	Tumor	8821.3958	231.5059
Cell3392	Tumor	8948.9493	118.0444
Cell3393	Tumor	8983.6603	97.6273
Cell3394	Tumor	8913.7258	38.5933
Cell3395	Tumor	9009.7107	-64.8745
Cell3396	Tumor	8848.8637	-42.9956
Cell3397	Tumor	8813.2121	117.7177
Cell3398	Tumor	8982.5192	-166.8039
Cell3399	Tumor	8994.7008	-126.1154
Cell3400	Tumor	8945.9369	35.8281
Cell3401	Tumor	8821.9236	329.6517
Cell3402	Tumor	9200.7085	-123.6343
Cell3403	Tumor	8937.0827	116.1574
Cell3404	Tumor	8879.6167	158.6437
Cell3405	Tumor	8907.1703	-136.685
Cell3406	Tumor	8992.695	-15.2328
Cell3407	Tumor	8886.0374	-6.2683
Cell3408	Tumor	8933.925	-57.074
Cell3409	Tumor	8843.496	182.3129
Cell3410	Tumor	8922.8516	210.5989
Cell3411	Tumor	8942.8581	29.4094
Cell3412	Tumor	8871.5227	-50.3008
Cell3413	Tumor	8862.0262	117.6298
Cell3414	Tumor	8881.5737	158.6695
Cell3415	Tumor	8914.3603	90.2392
Cell3416	Tumor	8834.8978	190.9825
Cell3417	Tumor	8973.4517	8.0041
Cell3418	Tumor	8966.6961	-76.5536
Cell3419	Tumor	9254.1264	-154.9175
Cell3420	Tumor	8893.3947	-118.2829
Cell3421	Tumor	8865.394	-34.1343
Cell3422	Tumor	8856.6824	-12.1434
Cell3423	Tumor	8957.2609	-8.9302
Cell3424	Tumor	9003.2556	56.5692
Cell3425	Tumor	8979.9677	160.0984
Cell3426	Tumor	8845.4147	65.7909
Cell3427	Tumor	8890.6459	30.0193
Cell3428	Tumor	9024.3044	19.7525
Cell3429	Tumor	8900.2789	1.5798
Cell3430	Tumor	8843.3259	159.8213
Cell3431	Tumor	8919.2607	176.4629
Cell3432	Tumor	9038.0279	41.2881
Cell3433	Tumor	8821.781	115.0677
Cell3434	Tumor	8939.1845	39.9711
Cell3435	Tumor	9065.927	9.6901
Cell3436	Tumor	9152.2222	-156.5578
Cell3437	Tumor	8847.5241	133.7252
Cell3438	Tumor	8822.3284	345.0956
Cell3439	Tumor	8850.3209	127.4501
Cell3440	Tumor	8946.4752	-74.1143
Cell3441	Tumor	8932.1024	-92.5343
Cell3442	Tumor	8942.0921	150.4271
Cell3443	Tumor	8837.9602	340.3652
Cell3444	Tumor	8933.3052	147.4405
Cell3445	Tumor	8845.8002	223.7438
Cell3446	Tumor	8814.0203	291.1783
Cell3447	Tumor	8935.7395	82.8792
Cell3448	Tumor	9052.3992	-74.0986
Cell3449	Tumor	8963.558	91.3405
Cell3450	Tumor	8939.4888	36.7838
Cell3451	Tumor	8896.7486	-108.0826
Cell3452	Tumor	8968.1582	42.2159
Cell3453	Tumor	8828.4136	344.771
Cell3454	Tumor	8920.8748	3.2087
Cell3455	Tumor	8856.6471	-175.7906
Cell3456	Tumor	8943.3631	-2.3569
Cell3457	Tumor	8926.9321	-50.6847
Cell3458	Tumor	8971.4046	147.2659
Cell3459	Tumor	9148.9094	-103.9361
Cell3460	Tumor	8880.123	161.553
Cell3461	Tumor	8894.9826	106.6426
Cell3462	Tumor	9005.6302	-154.3675
Cell3463	Tumor	9051.2519	-53.3831
Cell3464	Tumor	9005.1578	93.3535
Cell3465	Tumor	8824.5032	14.9385
Cell3466	Tumor	9143.2701	-20.8444
Cell3467	Tumor	9032.4071	54.1602
Cell3468	Tumor	9036.9344	31.4674
Cell3469	Tumor	8872.0555	75.9274
Cell3470	Tumor	8929.0648	-34.3682
Cell3471	Tumor	9015.3253	-52.2516
Cell3472	Tumor	9048.8645	-45.4217
Cell3473	Tumor	9257.7352	-163.3721
Cell3474	Tumor	8891.4555	-3.4432
Cell3475	Tumor	8951.7306	176.1368
Cell3476	Tumor	8861.3838	29.2706
Cell3477	Tumor	8989.2693	0.6378
Cell3478	Tumor	8873.9336	145.6067
Cell3479	Tumor	8877.0862	-63.1602
Cell3480	Tumor	8930.0467	-36.845
Cell3481	Tumor	8969.6824	-42.3406
Cell3482	Tumor	8845.6728	91.493
Cell3483	Tumor	8979.6392	17.1213
Cell3484	Tumor	8849.8554	4.4456
Cell3485	Tumor	8860.328	249.638
Cell3486	Tumor	8919.4812	57.1926
Cell3487	Tumor	8993.832	94.5676
Cell3488	Tumor	9110.1718	-132.8584
Cell3489	Tumor	8956.1775	-27.7672
Cell3490	Tumor	9271.6239	-176.3434
Cell3491	Tumor	8948.4236	-137.3293
Cell3492	Tumor	8822	370.0588
Cell3493	Tumor	9059.6441	-54.2874
Cell3494	Tumor	8897.5753	69.8126
Cell3495	Tumor	8908.8237	79.7215
Cell3496	Tumor	8849.7377	278.1349
Cell3497	Tumor	8904.7092	104.2689
Cell3498	Tumor	8956.5216	76.013
Cell3499	Tumor	9006.3105	-70.9326
Cell3500	Tumor	8851.2251	34.9323
Cell3501	Tumor	8916.0698	-117.1561
Cell3502	Tumor	9083.7615	-86.6021
Cell3503	Tumor	9263.4864	-166.2103
Cell3504	Tumor	8907.8995	-49.4747
Cell3505	Tumor	8730.1529	475.7301
Cell3506	Tumor	8930.0397	89.822
Cell3507	Tumor	9083.7344	-23.4972
Cell3508	Tumor	8959.6684	175.4448
Cell3509	Tumor	8963.1019	53.1498
Cell3510	Tumor	8879.605	140.6769
Cell3511	Tumor	8865.1786	69.8023
Cell3512	Tumor	8889.3437	79.9632
Cell3513	Tumor	8898.2065	-53.7768
Cell3514	Tumor	8878.4638	-19.9793
Cell3515	Tumor	9055.0206	-42.1977
Cell3516	Tumor	8830.1386	-112.9275
Cell3517	Tumor	8950.3386	-10.8555
Cell3518	Tumor	8930.3481	68.2253
Cell3519	Tumor	8856.3564	19.6992
Cell3520	Tumor	8869.3268	139.243
Cell3521	Tumor	9053.0106	-46.5713
Cell3522	Tumor	8843.9786	75.457
Cell3523	Tumor	8916.5601	-6.1695
Cell3524	Tumor	8905.083	43.5698
Cell3525	Tumor	9071.5823	53.9472
Cell3526	Tumor	9156.5024	-103.4858
Cell3527	Tumor	8847.0912	-40.4977
Cell3528	Tumor	9139.9041	-43.6447
Cell3529	Tumor	9063.9907	-3.4348
Cell3530	Tumor	9263.8519	-176.3176
Cell3531	Tumor	8831.0482	-98.6558
Cell3532	Tumor	8812.7325	164.8225
Cell3533	Tumor	8884.8158	70.225
Cell3534	Tumor	8969.3013	-51.074
Cell3535	Tumor	8873.8971	134.1063
Cell3536	Tumor	8826.9851	289.4602
Cell3537	Tumor	8920.465	16.8885
Cell3538	Tumor	8908.6103	-10.2318
Cell3539	Tumor	8910.0843	197.504
Cell3540	Tumor	8813.8348	365.5292
Cell3541	Tumor	8902.8472	-182.6095
Cell3542	Tumor	8819.7839	345.6303
Cell3543	Tumor	8975.467	8.3599
Cell3544	Tumor	8857.2245	-26.932
Cell3545	Tumor	8992.0339	35.4396
Cell3546	Tumor	8923.3088	65.933
Cell3547	Tumor	8911.579	58.6903
Cell3548	Tumor	8901.2365	242.1413
Cell3549	Tumor	9107.5762	-114.7105
Cell3550	Tumor	8919.5441	23.6094
Cell3551	Tumor	8893.8907	87.2223
Cell3552	Tumor	8908.5256	-22.3309
Cell3553	Tumor	8967.2432	137.5404
Cell3554	Tumor	9003.0121	-65.6202
Cell3555	Tumor	8898.1104	-33.9261
Cell3556	Tumor	8961.7962	-1.2731
Cell3557	Tumor	8987.2011	81.6331
Cell3558	Tumor	8828.1047	-0.3749
Cell3559	Tumor	8807.8217	195.82
Cell3560	Tumor	8960.3963	66.8417
Cell3561	Tumor	9147.1689	-19.7648
Cell3562	Tumor	8876.3775	-82.4389
Cell3563	Tumor	8896.1678	153.1268
Cell3564	Tumor	9030.45	13.5588
Cell3565	Tumor	8903.9357	27.5659
Cell3566	Tumor	8952.6728	123.4189
Cell3567	Tumor	8950.9807	197.7247
Cell3568	Tumor	9157.146	-80.4345
Cell3569	Tumor	9045.1623	34.8641
Cell3570	Tumor	8927.3677	49.3276
Cell3571	Tumor	8776.1492	379.6593
Cell3572	Tumor	8831.8351	315.2841
Cell3573	Tumor	9147.8128	-54.6594
Cell3574	Tumor	8878.1942	76.5506
Cell3575	Tumor	8885.4981	147.2351
Cell3576	Tumor	8806.1518	129.9825
Cell3577	Tumor	8952.3771	-70.9456
Cell3578	Tumor	9038.7229	31.0081
Cell3579	Tumor	8931.1085	35.1091
Cell3580	Tumor	8957.3042	188.5568
Cell3581	Tumor	8810.6973	-32.8497
Cell3582	Tumor	8887.1696	-23.1625
Cell3583	Tumor	9006.1873	10.8357
Cell3584	Tumor	8840.8514	-17.2905
Cell3585	Tumor	8909.899	157.0079
Cell3586	Tumor	8979.0937	44.8987
Cell3587	Tumor	9071.2076	38.458
Cell3588	Tumor	8816.1296	-103.3606
Cell3589	Tumor	8873.7351	125.9466
Cell3590	Tumor	8841.633	169.3489
Cell3591	Tumor	9157.2168	-67.4484
Cell3592	Tumor	8929.8384	27.6037
Cell3593	Tumor	8877.7602	20.463
Cell3594	Tumor	8952.6361	120.4297
Cell3595	Tumor	8888.6108	201.9457
Cell3596	Tumor	8829.6361	-123.513
Cell3597	Tumor	8903.7871	28.1042
Cell3598	Tumor	8986.1457	6.9947
Cell3599	Tumor	8889.5037	230.735
Cell3600	Tumor	9083.7382	-115.7558
Cell3601	Tumor	8856.044	16.369
Cell3602	Tumor	8861.9944	81.2284
Cell3603	Tumor	8893.7693	175.1349
Cell3604	Tumor	8908.955	39.7083
Cell3605	Tumor	8905.7329	-37.0396
Cell3606	Tumor	9014.6058	27.1474
Cell3607	Tumor	8934.3456	102.0193
Cell3608	Tumor	9138.5222	-107.4202
Cell3609	Tumor	8946.5297	-27.0515
Cell3610	Tumor	8981.974	-46.8537
Cell3611	Tumor	8964.0034	1.1258
Cell3612	Tumor	8968.3899	10.5158
Cell3613	Tumor	8832.9028	95.936
Cell3614	Tumor	8935.2007	54.8092
Cell3615	Tumor	8873.9564	174.5691
Cell3616	Tumor	8830.9255	319.1893
Cell3617	Tumor	8865.2983	-18.6455
Cell3618	Tumor	8901.1932	165.548
Cell3619	Tumor	8891.2084	66.0044
Cell3620	Tumor	8964.2583	98.2702
Cell3621	Tumor	8887.132	52.9732
Cell3622	Tumor	8879.0537	46.9547
Cell3623	Tumor	8896.584	-11.809
Cell3624	Tumor	8949.7488	104.2164
Cell3625	Tumor	9064.7184	68.5324
Cell3626	Tumor	8859.6	162.3559
Cell3627	Tumor	8909.7215	-6.7397
Cell3628	Tumor	8955.6756	58.1368
Cell3629	Tumor	9010.3087	110.0317
Cell3630	Tumor	8927.3317	60.6642
Cell3631	Tumor	9196.6474	-138.0718
Cell3632	Tumor	8889.1935	-76.3426
Cell3633	Tumor	8810.7609	219.4567
Cell3634	Tumor	8710.6544	440.4521
Cell3635	Tumor	8888.8585	40.5968
Cell3636	Tumor	9245.5232	-188.7584
Cell3637	Tumor	8855.8261	-44.1812
Cell3638	Tumor	9007.4339	60.9771
Cell3639	Tumor	9023.8995	30.1019
Cell3640	Tumor	9134.3762	-77.6891
Cell3641	Tumor	8941.0435	-49.2336
Cell3642	Tumor	8875.5478	-59.403
Cell3643	Tumor	8963.4056	-25.2099
Cell3644	Tumor	8877.0306	-75.6692
Cell3645	Tumor	8909.2044	202.3037
Cell3646	Tumor	8980.2533	-11.8729
Cell3647	Tumor	8891.5234	-63.029
Cell3648	Tumor	8934.1951	42.1939
Cell3649	Tumor	9088.554	12.735
Cell3650	Tumor	8890.1619	83.4936
Cell3651	Tumor	8898.3252	33.9273
Cell3652	Tumor	9183.4655	-79.4093
Cell3653	Tumor	8910.6608	186.8505
Cell3654	Tumor	8996.1834	142.1496
Cell3655	Tumor	9173.5839	-124.7582
Cell3656	Tumor	8892.3985	-51.0031
Cell3657	Tumor	8917.1887	-92.0235
Cell3658	Tumor	8874.2294	-4.7918
Cell3659	Tumor	9031.5954	-63.0886
Cell3660	Tumor	8911.6464	45.8848
Cell3661	Tumor	8850.1002	105.2674
Cell3662	Tumor	9029.5746	0.8839
Cell3663	Tumor	9117.422	15.068
Cell3664	Tumor	9193.9366000000009	-154.4815
Cell3665	Tumor	8982.3972	155.6277
Cell3666	Tumor	8858.1837	278.9181
Cell3667	Tumor	9075.1106	-53.5664
Cell3668	Tumor	8967.2702	45.5214
Cell3669	Tumor	8881.3707	-28.9823
Cell3670	Tumor	8937.8564	6.3311
Cell3671	Tumor	9018.5571	8.0275
Cell3672	Tumor	8862.5384	168.9126
Cell3673	Tumor	8889.7905	-92.8178
Cell3674	Tumor	8861.8415	174.3093
Cell3675	Tumor	8865.7193	118.9317
Cell3676	Tumor	8922.4916	-70.7667
Cell3677	Tumor	9010.2295	-155.6079
Cell3678	Tumor	8960.2406	90.7438
Cell3679	Tumor	8920.1894	102.7219
Cell3680	Tumor	8892.0135	257.7317
Cell3681	Tumor	8910.4879	142.5345
Cell3682	Tumor	8892.6276	219.2556
Cell3683	Tumor	8884.9308	67.5734
Cell3684	Tumor	8912.4942	-43.0743
Cell3685	Tumor	8993.9298	148.541
Cell3686	Tumor	8800.3121	11.9475
Cell3687	Tumor	8956.0234	-162.0777
Cell3688	Tumor	8894.64	34.6817
Cell3689	Tumor	8897.1174	-36.474
Cell3690	Tumor	8934.0336	6.2186
Cell3691	Tumor	8740.0075	422.9101
Cell3692	Tumor	8994.0863	55.5369
Cell3693	Tumor	9040.8597	80.2012
Cell3694	Tumor	8957.2001	23.9343
Cell3695	Tumor	8861.5767	223.2251
Cell3696	Tumor	8951.576	205.7354
Cell3697	Tumor	8938.8667	-43.2978
Cell3698	Tumor	9006.697	103.5867
Cell3699	Tumor	8826.5338	-39.3034
Cell3700	Tumor	8909.1955	207.8447
Cell3701	Tumor	9047.5433	6.9052
Cell3702	Tumor	9044.9813	-103.5097
Cell3703	Tumor	8940.6586	225.8547
Cell3704	Tumor	8981.8135	13.4444
Cell3705	Tumor	8876.3293	47.6444
Cell3706	Tumor	9072.4201	-22.369
Cell3707	Tumor	8871.9664	-38.634
Cell3708	Tumor	8814.671	-71.0601
Cell3709	Tumor	9253.4102	-154.2285
Cell3710	Tumor	8834.7745	357.2269
Cell3711	Tumor	8923.7248	-153.6953
Cell3712	Tumor	9099.9793	-97.4634
Cell3713	Tumor	9005.8718	144.0617
Cell3714	Tumor	8869.1551	7.1524
Cell3715	Tumor	8902.531	-52.6287
Cell3716	Tumor	9062.0456	-94.2096
Cell3717	Tumor	8862.5074	-7.8257
Cell3718	Tumor	9107.0549	-65.3013
Cell3719	Tumor	8836.047	-38.3606
Cell3720	Tumor	8922.9522	236.6645
Cell3721	Tumor	8962.1936	-6.1678
Cell3722	Tumor	8892.1648	-160.3478
Cell3723	Tumor	8838.7093	147.6645
Cell3724	Tumor	8862.981	-77.0282
Cell3725	Tumor	8960.746	137.4979
Cell3726	Tumor	9216.1177	-99.3313
Cell3727	Tumor	8842.5742	273.1631
Cell3728	Tumor	9177.2683	-170.1346
Cell3729	Tumor	8845.6692	226.0007
Cell3730	Tumor	8884.8141	-47.8391
Cell3731	Tumor	9131.3458	-45.6907
Cell3732	Tumor	8875.3267	52.5658
Cell3733	Tumor	9088.4049	-39.6604
Cell3734	Tumor	8829.9981	218.7236
Cell3735	Tumor	8907.4244	51.0654
Cell3736	Tumor	8966.2019	42.9655
Cell3737	Tumor	8931.6441	-95.7382
Cell3738	Tumor	8937.55	-38.6473
Cell3739	Tumor	8920.8233	124.1483
Cell3740	Tumor	8952.443	114.4123
Cell3741	Tumor	9008.0356	-29.9705
Cell3742	Tumor	8925.4292	-2.4934
Cell3743	Tumor	8907.0562	-106.3785
Cell3744	Tumor	8973.9511	-76.525
Cell3745	Tumor	8832.8075	282.515
Cell3746	Tumor	8863.2928	154.7878
Cell3747	Tumor	8933.1661	0.8318
Cell3748	Tumor	8876.4527	-84.7169
Cell3749	Tumor	9142.6849	-53.3784
Cell3750	Tumor	9082.4482	-58.7295
Cell3751	Tumor	8965.8986	-132.2273
Cell3752	Tumor	8923.0733	66.9914
Cell3753	Tumor	9133.0977	-33.2295
Cell3754	Tumor	8968.0192	-24.9578
Cell3755	Tumor	8856.64	-87.3535
Cell3756	Tumor	8952.4278	117.4816
Cell3757	Tumor	9033.1309	-36.741
Cell3758	Tumor	8910.5044	170.7594
Cell3759	Tumor	8959.2216	205.0956
Cell3760	Tumor	9015.0027	-44.9105
Cell3761	Tumor	8830.267	64.4131
Cell3762	Tumor	8982.0603	-73.0048
Cell3763	Tumor	8821.2798	55.0783
Cell3764	Tumor	8899.0782	44.2552
Cell3765	Tumor	8912.4478	82.1437
Cell3766	Tumor	8984.1937	-64.877
Cell3767	Tumor	8975.1541	58.1601
Cell3768	Tumor	8951.7904	169.8054
Cell3769	Tumor	8874.9505	125.5099
Cell3770	Tumor	8979.0187	-50.4109
Cell3771	Tumor	8798.4422	137.9057
Cell3772	Tumor	9059.305	-18.4342
Cell3773	Tumor	8986.3686	-7.2564
Cell3774	Tumor	8728.2466	471.1687
Cell3775	Tumor	8953.0094	105.3566
Cell3776	Tumor	8987.3889	-14.2814
Cell3777	Tumor	8939.8661	70.3016
Cell3778	Tumor	8912.1625	36.8793
Cell3779	Tumor	9180.2229	-132.9762
Cell3780	Tumor	8892.2912	196.23
Cell3781	Tumor	8848.6724	195.8735
Cell3782	Tumor	9076.468	9.7166
Cell3783	Tumor	8846.2394	-90.0179
Cell3784	Tumor	8846.3004	329.6864
Cell3785	Tumor	8867.5523	85.7039
Cell3786	Tumor	8931.7693	-14.4171
Cell3787	Tumor	8973.5143	102.3049
Cell3788	Tumor	8992.1261	-149.7443
Cell3789	Tumor	8875.6718	226.0639
Cell3790	Tumor	9121.939	-74.8477
Cell3791	Tumor	8915.3137	-9.7398
Cell3792	Tumor	8919.159	-62.7292
Cell3793	Tumor	9267.0425	-182.9308
Cell3794	Tumor	8861.9029	-57.4997
Cell3795	Tumor	9033.6651	-126.7421
Cell3796	Tumor	8957.003	-139.021
Cell3797	Tumor	8928.2805	-161.5285
Cell3798	Tumor	8900.0839	28.0341
Cell3799	Tumor	8840.1543	348.6628
Cell3800	Tumor	8872.1223	-27.0867
Cell3801	Tumor	8869.5329	175.4336
Cell3802	Tumor	8854.3497	138.3466
Cell3803	Tumor	8953.5686	192.4082
Cell3804	Tumor	9004.365	-79.2773
Cell3805	Tumor	8879.7031	226.6484
Cell3806	Tumor	9145.6348	-32.0504
Cell3807	Tumor	9126.577	-9.638
Cell3808	Tumor	9084.8244	-95.9477
Cell3809	Tumor	8922.2477	72.6592
Cell3810	Tumor	8915.0247	-50.4416
Cell3811	Tumor	8957.8557	196.1668
Cell3812	Tumor	8971.315	30.8441
Cell3813	Tumor	8900.5957	62.8733
Cell3814	Tumor	9102.1212	-43.5926
Cell3815	Tumor	9058.6855	-85.3711
Cell3816	Tumor	8930.1223	185.9961
Cell3817	Tumor	8830.0762	175.4073
Cell3818	Tumor	8961.3138	133.5223
Cell3819	Tumor	9009.156	14.1542
Cell3820	Tumor	9002.7965	115.1195
Cell3821	Tumor	8953.1722	42.4223
Cell3822	Tumor	9008.8491	122.6811
Cell3823	Tumor	8912.9584	-43.6068
Cell3824	Tumor	8942.698	147.9672
Cell3825	Tumor	9004.8835	147.336
Cell3826	Tumor	8961.0984	-62.1808
Cell3827	Tumor	8840.0135	220.6749
Cell3828	Tumor	8878.4285	84.406
Cell3829	Tumor	8863.3827	189.2795
Cell3830	Tumor	8955.6101	-14.0933
Cell3831	Tumor	8980.5995	5.4508
Cell3832	Tumor	9032.2756	58.2732
Cell3833	Tumor	8877.8168	162.0334
Cell3834	Tumor	8837.1858	248.1231
Cell3835	Tumor	8859.4495	68.9956
Cell3836	Tumor	8913.1732	94.9712
Cell3837	Tumor	8882.7402	-63.2775
Cell3838	Tumor	8888.8381	29.2692
Cell3839	Tumor	8988.4166	-134.0763
Cell3840	Tumor	9018.7429	-79.0934
Cell3841	Tumor	8822.8899	267.0465
Cell3842	Tumor	9042.4651	66.5353
Cell3843	Tumor	8862.557	-24.1752
Cell3844	Tumor	9241.8583	-180.7712
Cell3845	Tumor	8891.9426	-26.8935
Cell3846	Tumor	8891.2569	114.6063
Cell3847	Tumor	8903.1551	128.6184
Cell3848	Tumor	8965.6641	-74.4304
Cell3849	Tumor	8972.6554	-124.33
Cell3850	Tumor	8857.5588	-21.2315
Cell3851	Tumor	8838.6575	74.0764
Cell3852	Tumor	9045.985	43.1714
Cell3853	Tumor	9110.8761	-17.4765
Cell3854	Tumor	8923.0693	247.5169
Cell3855	Tumor	8893.2057	-4.345
Cell3856	Tumor	8940.8074	150.8284
Cell3857	Tumor	8887.0943	-70.9393
Cell3858	Tumor	8850.546	150.516
Cell3859	Tumor	8864.1663	-9.1422
Cell3860	Tumor	8812.3943	44.2192
Cell3861	Tumor	8863.2585	-31.2437
Cell3862	Tumor	9022.224	102.3545
Cell3863	Tumor	8783.7751	409.9418
Cell3864	Tumor	9075.5451	13.8145
Cell3865	Tumor	8831.5502	157.0492
Cell3866	Tumor	8952.5381	52.5146
Cell3867	Tumor	8877.0442	125.938
Cell3868	Tumor	8873.0585	-10.3231
Cell3869	Tumor	8898.2907	-79.7026
Cell3870	Tumor	9021.8288	19.3769
Cell3871	Tumor	9035.3436	-90.5774
Cell3872	Tumor	8953.8306	67.9623
Cell3873	Tumor	8933.2258	58.9635
Cell3874	Tumor	8908.7025	34.2786
Cell3875	Tumor	8881.8981	78.3593
Cell3876	Tumor	8843.3893	164.4324
Cell3877	Tumor	8878.8236	102.2422
Cell3878	Tumor	8900.9944	-42.5704
Cell3879	Tumor	8960.7877	0.4122
Cell3880	Tumor	8888.7263	-116.6588
Cell3881	Tumor	9016.3046	31.7191
Cell3882	Tumor	8988.8921	53.8904
Cell3883	Tumor	9179.8528	-132.2002
Cell3884	Tumor	8841.2681	-17.006
Cell3885	Tumor	8927.5663	163.4751
Cell3886	Tumor	8900.5298	-61.3933
Cell3887	Tumor	8849.5904	-172.4495
Cell3888	Tumor	8883.7293	82.2651
Cell3889	Tumor	9003.8818	55.9156
Cell3890	Tumor	8915.2955	127.8039
Cell3891	Tumor	8954.0676	-97.3594
Cell3892	Tumor	8909.5663	254.6454
Cell3893	Tumor	8984.4359	141.8514
Cell3894	Tumor	8910.5396	145.3795
Cell3895	Tumor	8891.9064	265.2395
Cell3896	Tumor	9056.3031	-121.1704
Cell3897	Tumor	8948.8259	-47.532
Cell3898	Tumor	8827.2171	341.6041
Cell3899	Tumor	9012.1461	8.2946
Cell3900	Tumor	8981.4319	116.8048
Cell3901	Tumor	8970.6208	134.0124
Cell3902	Tumor	8989.3953	103.5217
Cell3903	Tumor	9012.6737	102.7066
Cell3904	Tumor	8913.6122	7.1532
Cell3905	Tumor	8785.7019	375.7536
Cell3906	Tumor	8974.9725	-101.7757
Cell3907	Tumor	8894.4969	82.847
Cell3908	Tumor	8928.0867	181.129
Cell3909	Tumor	8889.3821	-118.0564
Cell3910	Tumor	8971.8729	-17.3333
Cell3911	Tumor	8965.1003	-16.1589
Cell3912	Tumor	8940.1876	24.5132
Cell3913	Tumor	8926.3018	-45.7465
Cell3914	Tumor	8930.642	-42.658
Cell3915	Tumor	8981.2983	82.8637
Cell3916	Tumor	9002.502	48.3675
Cell3917	Tumor	9032.6739	-5.7359
Cell3918	Tumor	8976.9372	43.4754
Cell3919	Tumor	8813.8005	137.3989
Cell3920	Tumor	8881.3088	-63.3995
Cell3921	Tumor	8947.2738	74.4268
Cell3922	Tumor	8811.3358	90.1404
Cell3923	Tumor	8914.0262	169.5277
Cell3924	Tumor	8893.8751	68.0973
Cell3925	Tumor	8997.6087	94.7254
Cell3926	Tumor	8864.9776	211.3425
Cell3927	Tumor	8833.8141	273.0083
Cell3928	Tumor	8875.3044	5.154
Cell3929	Tumor	9015.6921	77.6554
Cell3930	Tumor	8996.8133	-28.4471
Cell3931	Tumor	8986.8887	102.3979
Cell3932	Tumor	8949.7801	-65.6142
Cell3933	Tumor	8830.8937	90.8677
Cell3934	Tumor	8884.5753	-0.7238
Cell3935	Tumor	9036.2681	76.3582
Cell3936	Tumor	8836.0054	-83.1059
Cell3937	Tumor	9245.5629	-142.4953
Cell3938	Tumor	8823.4272	-26.7863
Cell3939	Tumor	8847.1963	232.5625
Cell3940	Tumor	8949.2318	146.9738
Cell3941	Tumor	9045.2306	4.6687
Cell3942	Tumor	8813.7296	-60.2045
Cell3943	Tumor	8904.8714	59.2146
Cell3944	Tumor	8961.3528	157.3704
Cell3945	Tumor	8828.3416	322.5693
Cell3946	Tumor	9042.929	64.4122
Cell3947	Tumor	8872.7046	151.4306
Cell3948	Tumor	8930.2767	56.3758
Cell3949	Tumor	8949.1959	174.3944
Cell3950	Tumor	8900.3493	190.1492
Cell3951	Tumor	8846.0625	-33.0071
Cell3952	Tumor	8956.7704	29.8243
Cell3953	Tumor	8836.8052	293.787
Cell3954	Tumor	8992.787	19.096
Cell3955	Tumor	8926.9084	9.6968
Cell3956	Tumor	8892.0999	-22.6826
Cell3957	Tumor	8871.2768	119.157
Cell3958	Tumor	8924.8456	177.1264
Cell3959	Tumor	8939.8721	-107.4073
Cell3960	Tumor	8993.814	12.8541
Cell3961	Tumor	8999.39	26.887
Cell3962	Tumor	8879.0356	98.1684
Cell3963	Tumor	8876.4992	150.2212
Cell3964	Tumor	8952.8452	-76.3353
