Cell	annotation	x.loc	y.loc	region
Cell2940	Epithelial	0.5873	0.0586	2
Cell2941	Adipocyte	0.9271	0.687	2
Cell2942	Muscle	0.9412	0.1743	2
Cell2943	Fibroblast	0.8785	0.3949	2
Cell2944	Endothelial	0.7876	0.8159	2
Cell2945	Adipocyte	0.7995	0.6855	2
Cell2946	Epithelial	0.9375	0.4067	2
Cell2947	Epithelial	0.7072	0.458	2
Cell2948	Adipocyte	0.7415	0.0243	2
Cell2949	Epithelial	0.7122	0.7368	2
Cell2950	Endothelial	0.7894	0.5539	2
Cell2951	Fibroblast	0.6967	0.3771	2
Cell2952	Adipocyte	0.5921	0.6022	2
Cell2953	Adipocyte	0.5962	0.1924	2
Cell2954	Adipocyte	0.576	0.6386	2
Cell2955	Adipocyte	0.2573	0.097	2
Cell2956	Adipocyte	0.9519	0.486	2
Cell2957	Epithelial	0.4521	0.3191	2
Cell2958	Fibroblast	0.6846	0.1342	2
Cell2959	Fibroblast	0.5757	0.501	2
Cell2960	Fibroblast	0.7133	0.4656	2
Cell2961	Immune	0.9855	0.8678	2
Cell2962	Endothelial	0.9791	0.0477	2
Cell2963	Adipocyte	0.8386	0.8896	2
Cell2964	Adipocyte	0.6388	0.1455	2
Cell2965	Epithelial	0.9505	0.0459	2
Cell2966	Adipocyte	0.9208	0.6056	2
Cell2967	Adipocyte	0.7328	0.3133	2
Cell2968	Epithelial	0.8198	0.102	2
Cell2969	Epithelial	0.8935	0.9019	2
Cell2970	Immune	0.853	0.0756	2
Cell2971	Adipocyte	0.7382	0.0861	2
Cell2972	Immune	0.8468	0.7093	2
Cell2973	Endothelial	0.5774	0.5712	2
Cell2974	Epithelial	0.6106	0.5133	2
Cell2975	Endothelial	0.6969	0.1176	2
Cell2976	Adipocyte	0.6967	0.3902	2
Cell2977	Endothelial	0.9988	0.3295	2
Cell2978	Adipocyte	0.219	0.0145	2
Cell2979	Adipocyte	0.9515	0.4942	2
Cell2980	Adipocyte	0.8475	0.7673	2
Cell2981	Adipocyte	0.9068	0.5031	2
Cell2982	Adipocyte	0.6845	0.0476	2
Cell2983	Adipocyte	0.7376	0.087	2
Cell2984	Immune	0.2284	0.0725	2
Cell2985	Endothelial	0.6534	0.5768	2
Cell2986	Endothelial	0.1901	0.0188	2
Cell2987	Epithelial	0.6283	0.0229	2
Cell2988	Adipocyte	0.8182	0.0642	2
Cell2989	Endothelial	0.6415	0.339	2
Cell2990	Epithelial	0.4938	0.3008	2
Cell2991	Adipocyte	0.6863	0.2593	2
Cell2992	Adipocyte	0.9293	0.4059	2
Cell2993	Adipocyte	0.9061	0.211	2
Cell2994	Endothelial	0.5788	0.1521	2
Cell2995	Endothelial	0.6787	0.5559	2
Cell2996	Endothelial	0.5794	0.2683	2
Cell2997	Endothelial	0.584	0.1317	2
Cell2998	Epithelial	0.7993	0.0148	2
Cell2999	Endothelial	0.9896	0.0813	2
Cell3000	Epithelial	0.402	0.3911	2
Cell3001	Adipocyte	0.9489	0.1201	2
Cell3002	Epithelial	0.3543	0.0876	2
Cell3003	Adipocyte	0.7743	0.6165	2
Cell3004	Epithelial	0.838	0.1607	2
Cell3005	Fibroblast	0.9495	0.8233	2
Cell3006	Adipocyte	0.8829	0.0985	2
Cell3007	Epithelial	0.7324	0.2574	2
Cell3008	Adipocyte	0.7782	0.1917	2
Cell3009	Epithelial	0.7001	0.445	2
Cell3010	Epithelial	0.9991	0.6203	2
Cell3011	Epithelial	0.4412	0.3048	2
Cell3012	Epithelial	0.2498	0.0507	2
Cell3013	Adipocyte	0.5381	0.5414	2
Cell3014	Epithelial	0.9943	0.5552	2
Cell3015	Fibroblast	0.2216	0.0481	2
Cell3016	Adipocyte	0.7031	0.6605	2
Cell3017	Adipocyte	0.7444	0.3829	2
Cell3018	Adipocyte	0.9663	0.2208	2
Cell3019	Immune	0.5457	0.10780000000000001	2
Cell3020	Fibroblast	0.6891	0.3171	2
Cell3021	Immune	0.8799	0.8024	2
Cell3022	Epithelial	0.9522	0.7547	2
Cell3023	Fibroblast	0.4805	0.4995	2
Cell3024	Epithelial	0.3565	0.0726	2
Cell3025	Endothelial	0.1789	0.076	2
Cell3026	Adipocyte	0.2934	0.0279	2
Cell3027	Immune	0.9206	0.4006	2
Cell3028	Immune	0.381	0.3182	2
Cell3029	Epithelial	0.3779	0.2923	2
Cell3030	Epithelial	0.6437	0.647	2
Cell3031	Adipocyte	0.5074	0.0822	2
Cell3032	Adipocyte	0.8129	0.3783	2
Cell3033	Epithelial	0.9115	0.5552	2
Cell3034	Adipocyte	0.8928	0.4617	2
Cell3035	Epithelial	0.6504	0.6301	2
Cell3036	Adipocyte	0.5044	0.2604	2
Cell3037	Endothelial	0.7399	0.6344	2
Cell3038	Epithelial	0.5627	0.076	2
Cell3039	Fibroblast	0.4009	0.0808	2
Cell3040	Epithelial	0.4534	0.2431	2
Cell3041	Adipocyte	0.6705	0.6844	2
Cell3042	Epithelial	0.9812	0.7742	2
Cell3043	Endothelial	0.703	0.0151	2
Cell3044	Fibroblast	0.9346	0.9021	2
Cell3045	Fibroblast	0.3804	0.2608	2
Cell3046	Adipocyte	0.6962	0.126	2
Cell3047	Fibroblast	0.8947	0.3117	2
Cell3048	Adipocyte	0.7367	0.5846	2
Cell3049	Adipocyte	0.6633	0.0488	2
Cell3050	Adipocyte	0.6898	0.6389	2
Cell3051	Epithelial	0.9756	0.3705	2
Cell3052	Epithelial	0.5308	0.2241	2
Cell3053	Epithelial	0.6745	0.6919	2
Cell3054	Epithelial	0.7756	0.4358	2
Cell3055	Epithelial	0.4475	0.2662	2
Cell3056	Adipocyte	0.7433	0.3806	2
Cell3057	Epithelial	0.7453	0.4076	2
Cell3058	Adipocyte	0.7288	0.0451	2
Cell3059	Adipocyte	0.9017	0.9529	2
Cell3060	Adipocyte	0.8204	0.0252	2
Cell3061	Epithelial	0.6259	0.3781	2
Cell3062	Epithelial	0.3552	0.0732	2
Cell3063	Epithelial	0.8258	0.2057	2
Cell3064	Adipocyte	0.5012	0.0662	2
Cell3065	Adipocyte	0.7081	0.2557	2
Cell3066	Epithelial	0.7695	0.1286	2
Cell3067	Adipocyte	0.9155	0.7848	2
Cell3068	Epithelial	0.4927	0.2261	2
Cell3069	Endothelial	0.3364	0.0916	2
Cell3070	Adipocyte	0.8619	0.2049	2
Cell3071	Immune	0.8445	0.224	2
Cell3072	Fibroblast	0.6671	0.1223	2
Cell3073	Endothelial	0.9166	0.7878	2
Cell3074	Adipocyte	0.9465	0.5792	2
Cell3075	Adipocyte	0.8675	0.4029	2
Cell3076	Epithelial	0.378	0.0128	2
Cell3077	Adipocyte	0.9878	0.7743	2
Cell3078	Adipocyte	0.7357	0.7961	2
Cell3079	Endothelial	0.8166	0.899	2
Cell3080	Endothelial	0.6846	0.4866	2
Cell3081	Epithelial	0.5659	0.5568	2
Cell3082	Adipocyte	0.6884	0.0661	2
Cell3083	Epithelial	0.9237	0.8272	2
Cell3084	Adipocyte	0.7254	0.594	2
Cell3085	Adipocyte	0.9154	0.8602	2
Cell3086	Epithelial	0.5822	0.6373	2
Cell3087	Adipocyte	0.9119	0.1652	2
Cell3088	Endothelial	0.8251	0.0637	2
Cell3089	Endothelial	0.7517	0.7913	2
Cell3090	Immune	0.5896	0.4303	2
Cell3091	Epithelial	0.6167	0.4206	2
Cell3092	Epithelial	0.5881	0.3627	2
Cell3093	Fibroblast	0.7925	0.1266	2
Cell3094	Epithelial	0.8274	0.143	2
Cell3095	Fibroblast	0.8646	0.1451	2
Cell3096	Epithelial	0.8388	0.2977	2
Cell3097	Epithelial	0.3876	0.219	2
Cell3098	Adipocyte	0.9802	0.4637	2
Cell3099	Epithelial	0.3901	0.0892	2
Cell3100	Epithelial	0.8086	0.0058	2
Cell3101	Endothelial	0.8913	0.6652	2
Cell3102	Epithelial	0.8315	0.0972	2
Cell3103	Epithelial	0.8272	0.3757	2
Cell3104	Endothelial	0.8568	0.686	2
Cell3105	Epithelial	0.6312	0.0927	2
Cell3106	Endothelial	0.8601	0.4207	2
Cell3107	Fibroblast	0.378	0.1214	2
Cell3108	Adipocyte	0.5454	0.4173	2
Cell3109	Epithelial	0.3747	0.2477	2
Cell3110	Epithelial	0.5086	0.0206	2
Cell3111	Fibroblast	0.6543	0.6879	2
Cell3112	Epithelial	0.5471	0.2605	2
Cell3113	Epithelial	0.6809	0.3542	2
Cell3114	Epithelial	0.6002	0.1136	2
Cell3115	Epithelial	0.8587	0.1303	2
Cell3116	Adipocyte	0.7803	0.7349	2
Cell3117	Epithelial	0.2507	0.0459	2
Cell3118	Fibroblast	0.924	0.4163	2
Cell3119	Epithelial	0.6612	0.2726	2
Cell3120	Adipocyte	0.9221	0.4773	2
Cell3121	Adipocyte	0.9583	0.4612	2
Cell3122	Endothelial	0.9722	0.6102	2
Cell3123	Epithelial	0.594	0.4319	2
Cell3124	Epithelial	0.4276	0.178	2
Cell3125	Epithelial	0.6617	0.2252	2
Cell3126	Epithelial	0.5695	0.5001	2
Cell3127	Epithelial	0.6884	0.5184	2
Cell3128	Epithelial	0.9214	0.34	2
Cell3129	Immune	0.7932	0.6913	2
Cell3130	Adipocyte	0.9606	0.98740000000000006	2
Cell3131	Adipocyte	0.7315	0.1938	2
Cell3132	Epithelial	0.9426	0.3732	2
Cell3133	Adipocyte	0.936	0.4519	2
Cell3134	Epithelial	0.8286	0.8179	2
Cell3135	Endothelial	0.6518	0.0734	2
Cell3136	Muscle	0.9049	0.4572	2
Cell3137	Fibroblast	0.7805	0.759	2
Cell3138	Epithelial	0.9474	0.0173	2
Cell3139	Epithelial	0.906	0.5105	2
Cell3140	Epithelial	0.7511	0.1098	2
Cell3141	Adipocyte	0.4587	0.1324	2
Cell3142	Epithelial	0.9762	0.0169	2
Cell3143	Endothelial	0.569	0.1112	2
Cell3144	Muscle	0.3931	0.343	2
Cell3145	Epithelial	0.9055	0.3913	2
Cell3146	Endothelial	0.7959	0.1679	2
Cell3147	Muscle	0.8017	0.2759	2
Cell3148	Fibroblast	0.402	0.0192	2
Cell3149	Epithelial	0.8146	0.6946	2
Cell3150	Epithelial	0.3951	0.2994	2
Cell3151	Adipocyte	0.683	0.4395	2
Cell3152	Epithelial	0.9697	0.7046	2
Cell3153	Adipocyte	0.9817	0.5171	2
Cell3154	Endothelial	0.4521	0.2112	2
Cell3155	Fibroblast	0.6167	0.148	2
Cell3156	Epithelial	0.9273	0.0407	2
Cell3157	Epithelial	0.4305	0.4189	2
Cell3158	Immune	0.4123	0.1558	2
Cell3159	Epithelial	0.8891	0.3516	2
Cell3160	Endothelial	0.7081	0.3561	2
Cell3161	Muscle	0.7183	0.4958	2
Cell3162	Muscle	0.7467	0.095	2
Cell3163	Adipocyte	0.8651	0.6795	2
Cell3164	Adipocyte	0.6043	0.4956	2
Cell3165	Adipocyte	0.6916	0.5221	2
Cell3166	Endothelial	0.9698	0.7829	2
Cell3167	Immune	0.6938	0.5073	2
Cell3168	Fibroblast	0.8525	0.8117	2
Cell3169	Epithelial	0.6762	0.6337	2
Cell3170	Adipocyte	0.6301	0.0247	2
Cell3171	Adipocyte	0.4541	0.2949	2
Cell3172	Endothelial	0.9566	0.3207	2
Cell3173	Epithelial	0.5373	0.194	2
Cell3174	Epithelial	0.6177	0.0935	2
Cell3175	Epithelial	0.9945	0.253	2
Cell3176	Epithelial	0.9573	0.2081	2
Cell3177	Endothelial	0.7085	0.2724	2
Cell3178	Adipocyte	0.873	0.0359	2
Cell3179	Fibroblast	0.5314	0.4293	2
Cell3180	Epithelial	0.8933	0.3013	2
Cell3181	Epithelial	0.9089	0.1808	2
Cell3182	Epithelial	0.7617	0.6337	2
Cell3183	Fibroblast	0.907	0.4425	2
Cell3184	Epithelial	0.4657	0.0086	2
Cell3185	Endothelial	0.9577	0.524	2
Cell3186	Endothelial	0.801	0.1237	2
Cell3187	Fibroblast	0.8444	0.5319	2
Cell3188	Epithelial	0.8314	0.242	2
Cell3189	Fibroblast	0.8498	0.627	2
Cell3190	Adipocyte	0.8563	0.6619	2
Cell3191	Endothelial	0.5988	0.284	2
Cell3192	Epithelial	0.9404	0.6493	2
Cell3193	Epithelial	0.9295	0.6097	2
Cell3194	Epithelial	0.4961	0.0612	2
Cell3195	Fibroblast	0.2661	0.0832	2
Cell3196	Adipocyte	0.4548	0.4125	2
Cell3197	Epithelial	0.5798	0.0966	2
Cell3198	Fibroblast	0.2181	0.0066	2
Cell3199	Adipocyte	0.6859	0.3482	2
Cell3200	Adipocyte	0.9661	0.2233	2
Cell3201	Immune	0.5121	0.5087	2
Cell3202	Immune	0.8973	0.2445	2
Cell3203	Fibroblast	0.7898	0.6226	2
Cell3204	Muscle	0.5834	0.2618	2
Cell3205	Adipocyte	0.5351	0.2444	2
Cell3206	Fibroblast	0.7579	0.5632	2
Cell3207	Epithelial	0.7918	0.493	2
Cell3208	Adipocyte	0.7101	0.648	2
Cell3209	Muscle	0.3356	0.1468	2
Cell3210	Endothelial	0.455	0.4065	2
Cell3211	Epithelial	0.3138	0.098	2
Cell3212	Fibroblast	0.5443	0.286	2
Cell3213	Epithelial	0.864	0.6286	2
Cell3214	Immune	0.8179	0.7687	2
Cell3215	Adipocyte	0.9733	0.8541	2
Cell3216	Immune	0.7118	0.6419	2
Cell3217	Epithelial	0.7539	0.0747	2
Cell3218	Epithelial	0.6301	0.3545	2
Cell3219	Epithelial	0.5262	0.4565	2
Cell3220	Epithelial	0.8213	0.5733	2
Cell3221	Endothelial	0.6216	0.0123	2
Cell3222	Endothelial	0.7014	0.2649	2
Cell3223	Epithelial	0.429	0.0207	2
Cell3224	Immune	0.5166	0.3849	2
Cell3225	Adipocyte	0.379	0.0898	2
Cell3226	Endothelial	0.5941	0.3902	2
Cell3227	Epithelial	0.7128	0.2308	2
Cell3228	Epithelial	0.9056	0.5586	2
Cell3229	Fibroblast	0.9223	0.674	2
Cell3230	Epithelial	0.8663	0.5588	2
Cell3231	Epithelial	0.8662	0.5237	2
Cell3232	Endothelial	0.7565	0.7139	2
Cell3233	Epithelial	0.4349	0.1009	2
Cell3234	Epithelial	0.7075	0.1159	2
Cell3235	Immune	0.7313	0.3792	2
Cell3236	Epithelial	0.9935	0.3662	2
Cell3237	Adipocyte	0.7704	0.49370000000000003	2
Cell3238	Adipocyte	0.8877	0.2614	2
Cell3239	Adipocyte	0.8219	0.7922	2
Cell3240	Epithelial	0.4553	0.279	2
Cell3241	Adipocyte	0.8972	0.786	2
Cell3242	Epithelial	0.9877	0.4497	2
Cell3243	Epithelial	0.8039	0.6265	2
Cell3244	Endothelial	0.6894	0.1668	2
Cell3245	Epithelial	0.7341	0.5314	2
Cell3246	Adipocyte	0.4359	0.19	2
Cell3247	Adipocyte	0.8659	0.5199	2
Cell3248	Epithelial	0.8178	0.5444	2
Cell3249	Epithelial	0.9356	0.0478	2
Cell3250	Fibroblast	0.6797	0.5891	2
Cell3251	Epithelial	0.5408	0.2834	2
Cell3252	Epithelial	0.908	0.9733	2
Cell3253	Adipocyte	0.6634	0.3512	2
Cell3254	Endothelial	0.7469	0.6368	2
Cell3255	Epithelial	0.6623	0.7419	2
Cell3256	Adipocyte	0.3978	0.1948	2
Cell3257	Adipocyte	0.6887	0.5179	2
Cell3258	Adipocyte	0.4479	0.0596	2
Cell3259	Adipocyte	0.9745	0.0196	2
Cell3260	Adipocyte	0.841	0.7198	2
Cell3261	Endothelial	0.9512	0.5313	2
Cell3262	Endothelial	0.346	0.1027	2
Cell3263	Adipocyte	0.6986	0.4051	2
Cell3264	Epithelial	0.4519	0.3476	2
Cell3265	Endothelial	0.5591	0.0963	2
Cell3266	Epithelial	0.8921	0.0143	2
Cell3267	Fibroblast	0.7563	0.8613	2
Cell3268	Adipocyte	0.449	0.4428	2
Cell3269	Adipocyte	0.7842	0.2154	2
Cell3270	Epithelial	0.8818	0.1298	2
Cell3271	Epithelial	0.7365	0.7186	2
Cell3272	Adipocyte	0.9891	0.2673	2
Cell3273	Epithelial	0.4107	0.2287	2
Cell3274	Epithelial	0.5635	0.0314	2
Cell3275	Epithelial	0.9738	0.6867	2
Cell3276	Fibroblast	0.7437	0.3633	2
Cell3277	Epithelial	0.7341	0.444	2
Cell3278	Epithelial	0.9964	0.0231	2
Cell3279	Adipocyte	0.9308	0.7712	2
Cell3280	Adipocyte	0.9042	0.7332	2
Cell3281	Epithelial	0.955	0.906	2
Cell3282	Adipocyte	0.3666	0.1201	2
Cell3283	Endothelial	0.8321	0.3195	2
Cell3284	Endothelial	0.4131	0.0948	2
Cell3285	Fibroblast	0.5299	0.4818	2
Cell3286	Epithelial	0.9586	0.8662	2
Cell3287	Epithelial	0.9801	0.2332	2
Cell3288	Endothelial	0.5857	0.0601	2
Cell3289	Epithelial	0.3937	0.2636	2
Cell3290	Epithelial	0.7647	0.6719	2
Cell3291	Fibroblast	0.4705	0.0379	2
Cell3292	Endothelial	0.9174	0.5272	2
Cell3293	Epithelial	0.7698	0.1662	2
Cell3294	Endothelial	0.5818	0.6328	2
Cell3295	Adipocyte	0.8265	0.0765	2
Cell3296	Fibroblast	0.4744	0.1287	2
Cell3297	Adipocyte	0.8461	0.5045	2
Cell3298	Endothelial	0.8939	0.2726	2
Cell3299	Epithelial	0.7727	0.1117	2
Cell3300	Epithelial	0.8143	0.5733	2
Cell3301	Fibroblast	0.9417	0.3666	2
Cell3302	Fibroblast	0.4269	0.332	2
Cell3303	Adipocyte	0.5066	0.295	2
Cell3304	Endothelial	0.5585	0.21	2
Cell3305	Epithelial	0.2922	0.01	2
Cell3306	Adipocyte	0.9243	0.7234	2
Cell3307	Adipocyte	0.7918	0.7338	2
Cell3308	Epithelial	0.5483	0.5133	2
Cell3309	Endothelial	0.777	0.1433	2
Cell3310	Epithelial	0.8335	0.2609	2
Cell3311	Epithelial	0.9385	0.7408	2
Cell3312	Immune	0.7699	0.0077	2
Cell3313	Fibroblast	0.8223	0.2442	2
Cell3314	Epithelial	0.4612	0.1607	2
Cell3315	Epithelial	0.9931	0.5092	2
Cell3316	Epithelial	0.9705	0.574	2
Cell3317	Adipocyte	0.3941	0.2736	2
Cell3318	Epithelial	0.8411	0.5433	2
Cell3319	Adipocyte	0.4406	0.0582	2
Cell3320	Adipocyte	0.8996	0.3977	2
Cell3321	Adipocyte	0.6049	0.1489	2
Cell3322	Adipocyte	0.7217	0.6054	2
Cell3323	Adipocyte	0.693	0.5074	2
Cell3324	Endothelial	0.7065	0.3119	2
Cell3325	Immune	0.8948	0.9457	2
Cell3326	Fibroblast	0.73	0.4243	2
Cell3327	Epithelial	0.9795	0.5981	2
Cell3328	Adipocyte	0.7525	0.6424	2
Cell3329	Epithelial	0.9727	0.9807	2
Cell3330	Adipocyte	0.982	0.4957	2
Cell3331	Endothelial	0.9806	0.9357	2
Cell3332	Epithelial	0.7262	0.6834	2
Cell3333	Adipocyte	0.7781	0.0112	2
Cell3334	Fibroblast	0.686	2e-4	2
Cell3335	Epithelial	0.7703	0.2185	2
Cell3336	Adipocyte	0.7202	0.2152	2
Cell3337	Epithelial	0.5199	0.456	2
Cell3338	Endothelial	0.4305	0.2972	2
Cell3339	Immune	0.1649	0.0935	2
Cell3340	Endothelial	0.6425	0.5387	2
Cell3341	Endothelial	0.7642	0.239	2
Cell3342	Adipocyte	0.6216	0.3158	2
Cell3343	Endothelial	0.7474	0.214	2
Cell3344	Endothelial	0.5354	0.3615	2
Cell3345	Endothelial	0.6577	0.5684	2
Cell3346	Endothelial	0.9446	0.3612	2
Cell3347	Epithelial	0.7944	0.872	2
Cell3348	Adipocyte	0.9104	0.0142	2
Cell3349	Epithelial	0.7546	0.0551	2
Cell3350	Epithelial	0.8384	0.7921	2
Cell3351	Endothelial	0.5347	0.2901	2
Cell3352	Fibroblast	0.7787	0.2342	2
Cell3353	Adipocyte	0.4774	0.0456	2
Cell3354	Endothelial	0.6672	0.6553	2
Cell3355	Epithelial	0.369	0.2604	2
Cell3356	Endothelial	0.7683	0.49	2
Cell3357	Fibroblast	0.536	0.5705	2
Cell3358	Epithelial	0.651	0.4207	2
Cell3359	Endothelial	0.4282	0.1131	2
Cell3360	Fibroblast	0.82	0.851	2
Cell3361	Adipocyte	0.6641	0.2892	2
Cell3362	Epithelial	0.4428	0.2553	2
Cell3363	Epithelial	0.8683	0.2869	2
Cell3364	Epithelial	0.5589	0.5456	2
Cell3365	Adipocyte	0.6014	0.301	2
Cell3366	Epithelial	0.8771	0.4605	2
Cell3367	Epithelial	0.7442	0.7947	2
Cell3368	Adipocyte	0.4493	0.3993	2
Cell3369	Endothelial	0.5523	0.4632	2
Cell3370	Adipocyte	0.225	0.0803	2
Cell3371	Endothelial	0.8627	0.7063	2
Cell3372	Epithelial	0.6702	0.3845	2
Cell3373	Epithelial	0.9362	0.183	2
Cell3374	Epithelial	0.816	0.4806	2
Cell3375	Epithelial	0.9507	0.9092	2
Cell3376	Epithelial	0.8806	0.6698	2
Cell3377	Fibroblast	0.4611	0.4547	2
Cell3378	Immune	0.7353	0.3378	2
Cell3379	Adipocyte	0.9314	0.2087	2
Cell3380	Endothelial	0.4388	0.2885	2
Cell3381	Endothelial	0.4644	0.4851	2
Cell3382	Adipocyte	0.4717	0.3391	2
Cell3383	Epithelial	0.8305	0.8205	2
Cell3384	Muscle	0.5847	0.3119	2
Cell3385	Adipocyte	0.9945	0.9416	2
Cell3386	Adipocyte	0.515	0.4824	2
Cell3387	Adipocyte	0.9786	0.3854	2
Cell3388	Adipocyte	0.9691	0.8537	2
Cell3389	Epithelial	0.5021	0.1501	2
Cell3390	Fibroblast	0.6312	0.3123	2
Cell3391	Adipocyte	0.8964	0.8604	2
Cell3392	Epithelial	0.5544	0.6457	2
Cell3393	Fibroblast	0.7319	0.6357	2
Cell3394	Adipocyte	0.8895	0.1489	2
Cell3395	Epithelial	0.8097	0.0079	2
Cell3396	Epithelial	0.5932	0.1864	2
Cell3397	Epithelial	0.6633	0.0771	2
Cell3398	Epithelial	0.5301	0.2103	2
Cell3399	Adipocyte	0.7851	0.2533	2
Cell3400	Adipocyte	0.8013	0.1243	2
Cell3401	Epithelial	0.4315	0.0999	2
Cell3402	Fibroblast	0.9125	0.3119	2
Cell3403	Fibroblast	0.786	0.8612	2
Cell3404	Adipocyte	0.8541	0.493	2
Cell3405	Epithelial	0.5713	0.563	2
Cell3406	Epithelial	0.6008	0.5638	2
Cell3407	Epithelial	0.6885	0.114	2
Cell3408	Fibroblast	0.9271	0.7047	2
Cell3409	Adipocyte	0.4063	0.3837	2
Cell3410	Adipocyte	0.7166	0.7841	2
Cell3411	Adipocyte	0.7788	0.6463	2
Cell3412	Adipocyte	0.7888	0.2178	2
Cell3413	Endothelial	0.1935	0.0733	2
Cell3414	Adipocyte	0.8525	0.7189	2
Cell3415	Immune	0.9744	0.6335	2
Cell3416	Epithelial	0.182	0.0258	2
Cell3417	Epithelial	0.732	0.2941	2
Cell3418	Adipocyte	0.8991	0.3727	2
Cell3419	Epithelial	0.4956	0.4168	2
Cell3420	Endothelial	0.8976	0.8858	2
Cell3421	Adipocyte	0.7091	0.2429	2
Cell3422	Epithelial	0.9002	0.8834	2
Cell3423	Epithelial	0.9279	0.3264	2
Cell3424	Fibroblast	0.9703	0.9094	2
Cell3425	Epithelial	0.8956	0.6411	2
Cell3426	Fibroblast	0.8568	0.8132	2
Cell3427	Epithelial	0.9241	0.5141	2
Cell3428	Fibroblast	0.881	0.2291	2
Cell3429	Adipocyte	0.2254	0.0692	2
Cell3430	Fibroblast	0.8754	0.804	2
Cell3431	Adipocyte	0.8602	0.0245	2
Cell3432	Fibroblast	0.6508	0.1926	2
Cell3433	Adipocyte	0.9892	0.8185	2
Cell3434	Epithelial	0.5674	0.6278	2
Cell3435	Epithelial	0.8255	0.0078	2
Cell3436	Adipocyte	0.6653	0.6833	2
Cell3437	Adipocyte	0.6041	0.644	2
Cell3438	Adipocyte	0.8825	0.7914	2
Cell3439	Endothelial	0.8952	0.1314	2
Cell3440	Epithelial	0.7451	0.2637	2
Cell3441	Immune	0.7655	0.6766	2
Cell3442	Adipocyte	0.9551	0.6971	2
Cell3443	Fibroblast	0.7257	0.6686	2
Cell3444	Epithelial	0.7066	0.1817	2
Cell3445	Epithelial	0.7714	0.04	2
Cell3446	Epithelial	0.7906	0.0931	2
Cell3447	Muscle	0.8698	0.0251	2
Cell3448	Epithelial	0.6022	0.0444	2
Cell3449	Adipocyte	0.6158	0.0935	2
Cell3450	Adipocyte	0.6496	2e-4	2
Cell3451	Fibroblast	0.4431	0.1933	2
Cell3452	Endothelial	0.6016	0.5519	2
Cell3453	Epithelial	0.58	0.3373	2
Cell3454	Fibroblast	0.992	0.2123	2
Cell3455	Epithelial	0.6575	0.1649	2
Cell3456	Epithelial	0.4989	0.4049	2
Cell3457	Adipocyte	0.5199	0.362	2
Cell3458	Adipocyte	0.9167	0.9927	2
Cell3459	Adipocyte	0.9042	0.953	2
Cell3460	Adipocyte	0.9787	0.0158	2
Cell3461	Epithelial	0.9936	0.3161	2
Cell3462	Adipocyte	0.5972	0.3797	2
Cell3463	Epithelial	0.7528	0.6678	2
Cell3464	Endothelial	0.9947	0.9953	2
Cell3465	Epithelial	0.3435	0.052	2
Cell3466	Epithelial	0.7922	0.6371	2
Cell3467	Epithelial	0.1648	0.0955	2
Cell3468	Epithelial	0.9903	0.6919	2
Cell3469	Epithelial	0.622	0.3499	2
Cell3470	Endothelial	0.5938	0.5091	2
Cell3471	Epithelial	0.5647	0.3433	2
Cell3472	Epithelial	0.6537	0.6478	2
Cell3473	Fibroblast	0.7654	0.0828	2
Cell3474	Endothelial	0.4275	0.3239	2
Cell3475	Endothelial	0.4685	0.1395	2
Cell3476	Endothelial	0.7216	0.4046	2
Cell3477	Adipocyte	0.7362	0.322	2
Cell3478	Adipocyte	0.9574	0.2817	2
Cell3479	Adipocyte	0.2759	0.0653	2
Cell3480	Epithelial	0.8952	0.2679	2
Cell3481	Adipocyte	0.9449	0.7719	2
Cell3482	Endothelial	0.9446	0.7397	2
Cell3483	Immune	0.7542	0.0575	2
Cell3484	Adipocyte	0.7447	0.6303	2
Cell3485	Adipocyte	0.9586	0.1071	2
Cell3486	Adipocyte	0.5113	0.5754	2
Cell3487	Epithelial	0.7801	0.26	2
Cell3488	Endothelial	0.7677	0.7657	2
Cell3489	Epithelial	0.9333	0.3598	2
Cell3490	Fibroblast	0.682	0.2578	2
Cell3491	Adipocyte	0.7963	0.4518	2
Cell3492	Epithelial	0.7044	0.0738	2
Cell3493	Endothelial	0.9932	0.3135	2
Cell3494	Fibroblast	0.8971	0.0358	2
Cell3495	Adipocyte	0.7995	0.6553	2
Cell3496	Epithelial	0.8135	0.5405	2
Cell3497	Fibroblast	0.4117	0.2963	2
Cell3498	Epithelial	0.4895	0.1358	2
Cell3499	Adipocyte	0.83	0.36870000000000003	2
Cell3500	Fibroblast	0.5605	0.0721	2
Cell3501	Adipocyte	0.7392	0.7176	2
Cell3502	Fibroblast	0.4282	0.2124	2
Cell3503	Epithelial	0.6547	0.6286	2
Cell3504	Adipocyte	0.8469	0.1733	2
Cell3505	Endothelial	0.4686	0.0054	2
Cell3506	Adipocyte	0.6744	0.0044	2
Cell3507	Epithelial	0.5761	0.2491	2
Cell3508	Adipocyte	0.4362	0.3087	2
Cell3509	Adipocyte	0.8891	0.2967	2
Cell3510	Adipocyte	0.9553	0.4412	2
Cell3511	Endothelial	0.411	0.1404	2
Cell3512	Epithelial	0.575	0.1362	2
Cell3513	Endothelial	0.862	0.5617	2
Cell3514	Adipocyte	0.8694	0.9862	2
Cell3515	Epithelial	0.6626	0.6617	2
Cell3516	Immune	0.7888	0.1013	2
Cell3517	Endothelial	0.6307	0.4247	2
Cell3518	Adipocyte	0.6585	0.3496	2
